Molecule Name,SMILES,Catalog,Supplier,Protease Assay (Screening): Target,Protease Assay (Screening): Concentration (uM),Protease Assay (Screening): FI 480/520 (ex/em) (RFU),Protease Assay (Screening): Activity (%),"Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0]","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Standard Deviation (±)","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Count","Mpro Protease Assay Dose-Response: IC50 (uM) [Target: Mpro, JIRA: 11919, Readout: FI]",Mpro Protease Assay Dose-Response: Target,Mpro Protease Assay Dose-Response: Dose-response Plot
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,Mpro,10,4525,10.1,11.3,4.5,3,3.41,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,Mpro,10,28984,16.3,11.3,4.5,3,3.41,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,Mpro,10,16747,7.5,11.3,4.5,3,3.41,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,Mpro,20,11767,47.8,11.3,4.5,3,3.41,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,3.41,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,1.79,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,1.79,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,1.79,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,1.79,Mpro, 
PCM-0220489,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC(NC(=O)CCl)=C(OC)C=C1,Z56886487,Enamine,,,,,11.3,4.5,3,1.79,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,Mpro,10,8895,24.6,26.1,8,3,6.38,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,Mpro,10,53144,34.8,26.1,8,3,6.38,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,Mpro,10,29690,18.9,26.1,8,3,6.38,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,Mpro,20,13772,53.3,26.1,8,3,6.38,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,6.38,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,5.46,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,5.46,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,5.46,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,5.46,Mpro, 
PCM-0220052,CN(CC(=O)NC1=C(Br)C=CC=C1)C(=O)CCl,Z57054209,Enamine,,,,,26.1,8,3,5.46,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,Mpro,10,3857,7.9,9,4.5,3,3.42,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,Mpro,10,25939,14,9,4.5,3,3.42,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,Mpro,10,14151,5.2,9,4.5,3,3.42,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,Mpro,20,9639,31.3,9,4.5,3,3.42,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,3.42,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,2.72,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,2.72,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,2.72,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,2.72,Mpro, 
PCM-0220024,COC(=O)C1=CC(=CC(=C1)N1C(C)=CC(C(=O)CCl)=C1C)C(=O)OC,Z56775594,Enamine,,,,,9,4.5,3,2.72,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,Mpro,10,1831,1.2,5.1,8.1,3,1,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,Mpro,10,26575,14.5,5.1,8.1,3,1,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,Mpro,10,7953,-0.3,5.1,8.1,3,1,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,Mpro,20,4275,2.7,5.1,8.1,3,1,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,1,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,0.87,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,0.87,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,0.87,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,0.87,Mpro, 
PCM-0220020,CC1=C(N2C=CC=CC2=C1C(=O)CCl)C(=O)C1=CC=C(F)C=C1,Z56921112,Enamine,,,,,5.1,8.1,3,0.87,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,Mpro,10,1936,1.6,3.7,3,3,1.84,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,Mpro,10,16999,7.1,3.7,3,3,1.84,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,Mpro,10,11025,2.4,3.7,3,3,1.84,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,Mpro,20,10930,38.2,3.7,3,3,1.84,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.84,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.93,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.93,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.93,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.93,Mpro, 
PCM-0220014,CC1=CC(C(=O)CCl)=C(C)N1CC1COC2=C(O1)C=CC=C2,Z56948287,Enamine,,,,,3.7,3,3,1.93,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,Mpro,10,1849,1.3,0.7,0.8,3,1.38,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,Mpro,10,8880,0.9,0.7,0.8,3,1.38,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,Mpro,10,8117,-0.2,0.7,0.8,3,1.38,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,Mpro,20,4903,5.3,0.7,0.8,3,1.38,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.38,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.08,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.08,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.08,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.08,Mpro, 
PCM-0219788,COC1=C(OC(F)F)C=CC(=C1)C1CC(=NN1C(=O)CCl)C1=CC=CS1,Z56955923,Enamine,,,,,0.7,0.8,3,1.08,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,Mpro,10,1725,0.9,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,Mpro,10,8964,1,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,Mpro,10,10924,2.3,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,Mpro,20,4703,4.2,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219740,ClCC(=O)N1N=C(CC1C1=CC=CC=C1)C1=CC2=C(C=CC=C2)C=C1,Z56813253,Enamine,,,,,1.4,0.8,3,< 0.42,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,Mpro,10,1997,1.8,4.8,4.8,3,1.47,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,Mpro,10,21243,10.4,4.8,4.8,3,1.47,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,Mpro,10,10860,2.3,4.8,4.8,3,1.47,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,Mpro,20,5654,9.1,4.8,4.8,3,1.47,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.47,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.25,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.25,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.25,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.25,Mpro, 
PCM-0219738,ClCC(=O)N1N=C(CC1C1=CC=CO1)C1=CC2=C(O1)C=CC=C2,Z57036346,Enamine,,,,,4.8,4.8,3,1.25,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,Mpro,10,5445,13.2,11.8,3.4,3,4.34,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,Mpro,10,26418,14.3,11.8,3.4,3,4.34,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,Mpro,10,17384,8,11.8,3.4,3,4.34,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,Mpro,20,9573,29.1,11.8,3.4,3,4.34,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,4.34,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,3.62,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,3.62,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,3.62,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,3.62,Mpro, 
PCM-0219681,[O-][N+](=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z147647354,Enamine,,,,,11.8,3.4,3,3.62,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,Mpro,10,9314,25.9,30.1,6.7,3,7.9,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,Mpro,10,57058,37.8,30.1,6.7,3,7.9,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,Mpro,10,38200,26.5,30.1,6.7,3,7.9,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,Mpro,20,13290,48.1,30.1,6.7,3,7.9,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,7.9,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,6.79,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,6.79,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,6.79,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,6.79,Mpro, 
PCM-0219667,CC1=CC(C(=O)CCl)=C(C)N1NC(=O)C1=NNC(=O)C2=C1C=CC=C2,Z57032523,Enamine,,,,,30.1,6.7,3,6.79,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,Mpro,10,11966,34.7,32.1,8,3,8.57,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,Mpro,10,57921,38.4,32.1,8,3,8.57,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,Mpro,10,34370,23.1,32.1,8,3,8.57,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,Mpro,20,14465,54.1,32.1,8,3,8.57,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,8.57,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,7.09,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,7.09,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,7.09,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,7.09,Mpro, 
PCM-0219647,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N1CCN(CC1)C(=O)CCl,Z199468904,Enamine,,,,,32.1,8,3,7.09,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,Mpro,10,7634,20.4,22,3.4,3,4.53,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,Mpro,10,41541,25.9,22,3.4,3,4.53,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,Mpro,10,30478,19.6,22,3.4,3,4.53,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,Mpro,20,11627,39.6,22,3.4,3,4.53,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,4.53,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,3.92,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,3.92,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,3.92,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,3.92,Mpro, 
PCM-0219645,FC(F)(F)C1=C(NC(=O)CN(CC2=CC=CO2)C(=O)CCl)C=CC=C1,Z147647572,Enamine,,,,,22,3.4,3,3.92,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,Mpro,10,8062,21.8,23.2,3.5,3,6.68,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,Mpro,10,43213,27.2,23.2,3.5,3,6.68,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,Mpro,10,31439,20.5,23.2,3.5,3,6.68,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,Mpro,20,10783,35.3,23.2,3.5,3,6.68,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,6.68,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,5.09,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,5.09,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,5.09,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,5.09,Mpro, 
PCM-0219641,CC1=CC=CC(C)=C1NC(=O)CN1CCN(CC1)C(=O)CCl,Z203038670,Enamine,,,,,23.2,3.5,3,5.09,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,Mpro,10,1511,0.2,0.4,0.3,3,0.72,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,Mpro,10,7967,0.2,0.4,0.3,3,0.72,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,Mpro,10,9193,0.8,0.4,0.3,3,0.72,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,Mpro,20,4864,5.1,0.4,0.3,3,0.72,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.72,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.61,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.61,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.61,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.61,Mpro, 
PCM-0219639,CSC1=C(C#N)C2(CCCCC2)C(C#N)=C(NC(=O)CCl)N1,Z90664458,Enamine,,,,,0.4,0.3,3,0.61,Mpro, 
PCM-0219571,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CCl)C1=CC2=C(C=CC=C2)C=C1,Z56813251,Enamine,Mpro,10,1777,1.1,1.1,0.5,3,0.77,Mpro, 
PCM-0219571,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CCl)C1=CC2=C(C=CC=C2)C=C1,Z56813251,Enamine,Mpro,10,9891,1.7,1.1,0.5,3,0.77,Mpro, 
PCM-0219571,COC1=CC=C(C=C1)C1CC(=NN1C(=O)CCl)C1=CC2=C(C=CC=C2)C=C1,Z56813251,Enamine,Mpro,10,9031,0.6,1.1,0.5,3,0.77,Mpro, 
