CID,SMILES,canonical_CID,inchikey,old_CID,short_inchikey
SIM-DEM-2843056b-5,CN1CCC(OCC(=O)Nc2cccnc2CNC(=O)NC2CC2)CC1,SIM-DEM-2843056b-5,JFHNCNTUFCDSMO-UHFFFAOYSA-N,SIM-DE -284-5,JFHNCNTUFCDSMO
SIM-DEM-2843056b-6,CN1CCN(CCC(=O)Nc2cccnc2CNC(=O)NC2CCCC2)CC1,SIM-DEM-2843056b-6,IDALFGAQMHGZLF-UHFFFAOYSA-N,SIM-DE -284-6,IDALFGAQMHGZLF
SIM-DEM-2843056b-7,CN1CCN(CCC(=O)Nc2cccnc2CNC(=O)NCC2CC2)CC1,SIM-DEM-2843056b-7,OPWVWXRSQFJXCO-UHFFFAOYSA-N,SIM-DE -284-7,OPWVWXRSQFJXCO
SIM-DEM-5935bd74-1,CS(=O)(=O)NCCc1cccc2cc(S(N)(=O)=O)ccc12,PET-SGC-85e821e4-2,YUMDOQHAFGGXJR-UHFFFAOYSA-N,SIM-DE -593-1,YUMDOQHAFGGXJR
SIM-DEM-5935bd74-2,CS(=O)(=O)NCCc1ccc2cc(S(N)(=O)=O)ccc2c1,SIM-DEM-5935bd74-2,SMWXIYNGHBXEBP-UHFFFAOYSA-N,SIM-DE -593-2,SMWXIYNGHBXEBP
SIM-DEM-5935bd74-3,CC(=O)NCCc1cccc2cc(S(N)(=O)=O)ccc12,SIM-DEM-5935bd74-3,KCZWFGDBOSQRII-UHFFFAOYSA-N,SIM-DE -593-3,KCZWFGDBOSQRII
SIM-DEM-5935bd74-4,CC(=O)NCCc1ccc2cc(S(N)(=O)=O)ccc2c1,SIM-DEM-5935bd74-4,GEDQLLJRZXYXOR-UHFFFAOYSA-N,SIM-DE -593-4,GEDQLLJRZXYXOR
SIM-DEM-5935bd74-5,CS(=O)(=O)NCCN1CCCC2C=C(S(N)(=O)=O)C=CC21,SIM-DEM-5935bd74-5,FAYAVQKQUDVLCN-UHFFFAOYSA-N,SIM-DE -593-5,FAYAVQKQUDVLCN
SIM-DEM-5935bd74-6,CC(=O)NCCN1CCCC2C=C(S(N)(=O)=O)C=CC21,SIM-DEM-5935bd74-6,WQPBDDUAAQYLCJ-UHFFFAOYSA-N,SIM-DE -593-6,WQPBDDUAAQYLCJ
SIM-DEM-5935bd74-7,CS(=O)(=O)NCCn1ccc2cc(S(N)(=O)=O)ccc21,SIM-DEM-5935bd74-7,AQRRDJRJMFNTPQ-UHFFFAOYSA-N,SIM-DE -593-7,AQRRDJRJMFNTPQ
SIM-DEM-5935bd74-8,CC(=O)NCCN1C=CC2C=C(S(N)(=O)=O)C=CC21,SIM-DEM-5935bd74-8,MTYQWMKCZNVTPZ-UHFFFAOYSA-N,SIM-DE -593-8,MTYQWMKCZNVTPZ
SIM-SYN-3099a863-1,Cc1ccc(S(=O)(=O)N2CCC(NC(=O)N(C)Cc3cc(C)on3)CC2)cc1,SIM-SYN-3099a863-1,IRCODKBACQWTJZ-UHFFFAOYSA-N,SIM-SYN-309-1,IRCODKBACQWTJZ
SIM-SYN-3099a863-2,Cc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)Cc3cc(C)on3)CC2)cc1,SIM-SYN-3099a863-2,CNNQDNJUTBQHEZ-UHFFFAOYSA-N,SIM-SYN-309-2,CNNQDNJUTBQHEZ
SIM-SYN-3099a863-3,Cc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)Cc3cccnc3)CC2)cc1,SIM-SYN-3099a863-3,FOVSYRWQAIXRJZ-UHFFFAOYSA-N,SIM-SYN-309-3,FOVSYRWQAIXRJZ
SIM-SYN-7db9eb24-1,O=C(NC1CCN(C(=O)CCl)CC1NCc1ccccc1)c1ccccc1,SIM-SYN-7db9eb24-1,AKJJOOQFIVGETR-UHFFFAOYSA-N,SIM-SYN-7db-1,AKJJOOQFIVGETR
SIM-SYN-7db9eb24-2,Cc1cc(CN(C)C(=O)N2CCC(NC(=O)c3ccccc3)CC2)no1,SIM-SYN-7db9eb24-2,GWQLLQPDNGKUSS-UHFFFAOYSA-N,SIM-SYN-7db-2,GWQLLQPDNGKUSS
SIM-SYN-a98e6a07-1,O=C(CN(C(=O)Nc1ccccc1)c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,SIM-SYN-a98e6a07-1,ZFYOUKNHPZDESY-UHFFFAOYSA-N,SIM-SYN-a98-1,ZFYOUKNHPZDESY
SIM-SYN-a98e6a07-2,O=C(CN(C(=O)Nc1ccccc1)c1cccnc1)NC1CC1,SIM-SYN-a98e6a07-2,UNCAMNGTHMZHRQ-UHFFFAOYSA-N,SIM-SYN-a98-2,UNCAMNGTHMZHRQ
SIM-SYN-a98e6a07-3,NS(=O)(=O)Cc1cccc(NC(=O)N(CC(=O)NC2CC2)c2cccnc2)c1,SIM-SYN-a98e6a07-3,PULVRHAUKONCOC-UHFFFAOYSA-N,SIM-SYN-a98-3,PULVRHAUKONCOC
SIM-SYN-a98e6a07-4,CC(=O)NCCc1ccncc1N(CC(=O)NC1CC1)C(=O)Nc1ccccc1,SIM-SYN-a98e6a07-4,ZYLOWDWHHLQIRN-UHFFFAOYSA-N,SIM-SYN-a98-4,ZYLOWDWHHLQIRN
SIM-SYN-a98e6a07-5,O=C(NC1CC1)C1CCN(c2ccccc2)C(=O)N1c1cccnc1,SIM-SYN-a98e6a07-5,VYUCXUORSACPMO-UHFFFAOYSA-N,SIM-SYN-a98-5,VYUCXUORSACPMO
SIM-SYN-a98e6a07-6,O=C(NC1CC1)C1CCCN(c2ccccc2)C(=O)N1c1cccnc1,SIM-SYN-a98e6a07-6,MRIIDSPSSKGLSM-UHFFFAOYSA-N,SIM-SYN-a98-6,MRIIDSPSSKGLSM
SIM-SYN-f15aaa3a-1,O=C(CCl)N1CCN(C(c2ccccc2)c2ccccc2)CC1,SIM-SYN-f15aaa3a-1,LJSDPVAMDBJJSB-UHFFFAOYSA-N,SIM-SYN-f15-1,LJSDPVAMDBJJSB
SIM-SYN-f15aaa3a-2,Cc1cccc(C(c2ccc(Cl)s2)N2CCN(C(=O)CCl)CC2)c1,SIM-SYN-f15aaa3a-2,ADQJGESQNXKBMG-UHFFFAOYSA-N,SIM-SYN-f15-2,ADQJGESQNXKBMG
SIM-TAK-0ea87db9-1,C[C@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,SIM-TAK-0ea87db9-1,FYKOEESLSVLDII-REVLRCOSSA-N,SIM-TAK-0ea87db9-1,FYKOEESLSVLDII
STE-KUL-2e0d2e88-1,O=C(NCCN1CCN(C(=O)CCl)CC1)c1ccccc1,STE-KUL-2e0d2e88-1,QAAZFCSOQGAXAX-UHFFFAOYSA-N,STE-KU -2e0-1,QAAZFCSOQGAXAX
STE-KUL-2e0d2e88-2,O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccc2ccccc12,STE-KUL-2e0d2e88-2,NLWVIKIYVYAMNK-UHFFFAOYSA-N,STE-KU -2e0-2,NLWVIKIYVYAMNK
STE-KUL-2e0d2e88-3,O=C(NCCN1CCN(C(=O)CCl)CC1)c1cccnc1,STE-KUL-2e0d2e88-3,MPSFYNCSBGQVPO-UHFFFAOYSA-N,STE-KU -2e0-3,MPSFYNCSBGQVPO
STE-KUL-2e0d2e88-4,O=C(CCl)N1CCCC(n2cc(-c3ccccc3)nn2)C1,STE-KUL-2e0d2e88-4,PVUTYSRLRIAOCI-UHFFFAOYSA-N,STE-KU -2e0-4,PVUTYSRLRIAOCI
STE-KUL-2e0d2e88-5,O=C(CCl)N1CCCC(n2cc(-c3ccc(Cl)cc3)nn2)C1,STE-KUL-2e0d2e88-5,LWXAXQKWVDYYFN-UHFFFAOYSA-N,STE-KU -2e0-5,LWXAXQKWVDYYFN
STE-KUL-2e0d2e88-6,O=C(CCl)N1CCCC(n2cc(COCc3ccccc3)nn2)C1,STE-KUL-2e0d2e88-6,CCXQDKYPDXDJTB-UHFFFAOYSA-N,STE-KU -2e0-6,CCXQDKYPDXDJTB
STE-KUL-2e0d2e88-7,O=C(CCl)N1CCN(Cc2cn(Cc3ccccc3)nn2)CC1,STE-KUL-2e0d2e88-7,POSDCKSWDCAFOI-UHFFFAOYSA-N,STE-KU -2e0-7,POSDCKSWDCAFOI
STE-LAU-83562274-1,C=CC(=O)Nc1cc(N(C)C)c(NCCC)cc1Nc1nccc(C(N)=O)n1,STE-LAU-83562274-1,IQOUBLNBMJZJLX-UHFFFAOYSA-N,STE-LAU-835-1,IQOUBLNBMJZJLX
STE-LAU-a2c26472-1,C=CC(=O)Nc1cc(N(C)C)c(NCCN(C)C)cc1Nc1nccc(C(N)=O)n1,STE-LAU-a2c26472-1,VHTOUAVLWDCYDX-UHFFFAOYSA-N,STE-LAU-a2c-1,VHTOUAVLWDCYDX
STE-LAU-a2c26472-2,C=CC(=O)Nc1cc(N(CC)CC)c(NCCC)cc1Nc1nccc(C(N)=O)n1,STE-LAU-a2c26472-2,IFSXIBJUXXZTQA-UHFFFAOYSA-N,STE-LAU-a2c-2,IFSXIBJUXXZTQA
STE-LAU-a2c26472-3,C=CC(=O)Nc1cc(N(CC)CC)c(NCCN(C)C)cc1Nc1nccc(C(N)=O)n1,STE-LAU-a2c26472-3,HKBOQKMTDMLVQX-UHFFFAOYSA-N,STE-LAU-a2c-3,HKBOQKMTDMLVQX
STE-LAU-aafa5dff-1,CNC(=O)c1ccccc1C(=O)c1ccccc1NC(=O)Nc1cccnc1,STE-LAU-aafa5dff-1,DHPIRKARQJSEHT-UHFFFAOYSA-N,STE-LAU-aaf-1,DHPIRKARQJSEHT
STE-LAU-c06d08a8-1,NC(/C=C/S(=O)(=O)Nc1c[nH]cn1)Cc1ccc2cc[nH]c2c1,STE-LAU-c06d08a8-1,SVQBTLDEEKXMFF-GQCTYLIASA-N,STE-LAU-c06-1,SVQBTLDEEKXMFF
STE-LAU-de673641-1,CCN(CC)c1cc(NC(=O)Cc2ccc(O)cc2)c(Nc2nccc(C(N)=O)n2)cc1NCCN(C)C,STE-LAU-de673641-1,PZKVVSFAPSMMCX-UHFFFAOYSA-N,STE-LAU-de6-1,PZKVVSFAPSMMCX
STE-NAN-bafe64f0-1,CN1c2cc(S(N)(=O)=O)ccc2CC[C@@H]1c1ccn(C[C@@H]2CCOC2)n1,STE-NAN-bafe64f0-1,PJJDQGKIWUMUGW-SUMWQHHRSA-N,STE-NAN-baf-1,PJJDQGKIWUMUGW
STE-NAN-bafe64f0-2,CN1c2cc(S(=O)(=O)C3=CCC=C3)ccc2CC[C@@H]1c1ncn(C[C@@H]2CCOC2)c1Cc1cnco1,STE-NAN-bafe64f0-2,ZXMLGIXRSRQGBS-YADARESESA-N,STE-NAN-baf-2,ZXMLGIXRSRQGBS
STE-NAN-bafe64f0-3,CS(=O)(=O)N(C[C@H]1CCN2c3cc(S(N)(=O)=O)ccc3CC[C@@H]2C1)C1=CCC([C@H](O)N2CCSCC2)=C1NC(=O)CCl,STE-NAN-bafe64f0-3,VXXRBNPCDRVRGJ-SRLOGKKOSA-N,STE-NAN-baf-3,VXXRBNPCDRVRGJ
STE-UNK-07e72928-1,Cc1ccncc1Cc1n[nH]cc1-c1c(C)c(C2CC2)cc2scnc12,STE-UNK-07e72928-1,GFAXVOOBZTYURI-UHFFFAOYSA-N,STE-UNK-07e-1,GFAXVOOBZTYURI
STE-UNK-13e151dd-1,CNC(=O)Cc1c(C)cccc1CN1CCN(C(=O)CCl)CC1,STE-UNK-13e151dd-1,DZYPPFAQNMXCGE-UHFFFAOYSA-N,STE-UNK-13e-1,DZYPPFAQNMXCGE
STE-UNK-28609fce-1,Cc1nc(-c2c(C#N)n(-c3cccnc3)c(=O)n2-c2cccc(F)c2)co1,STE-UNK-28609fce-1,TYULYMIUNDTOGE-UHFFFAOYSA-N,STE-UNK-286-1,TYULYMIUNDTOGE
STE-UNK-4e3fa4d2-1,Cc1ccncc1-n1c(=O)ccc2cc(C3CC3)c(S(N)(=O)=O)cc21,STE-UNK-4e3fa4d2-1,BZWXOCQTIXCXRH-UHFFFAOYSA-N,STE-UNK-4e3-1,BZWXOCQTIXCXRH
STE-UNK-a3cce3f2-1,C#Cc1c(Cc2cc(C)cc3ccnnc23)nc(-c2cnccc2C)c2n[nH]c(C)c12,STE-UNK-a3cce3f2-1,HURJISLHCBTNPA-UHFFFAOYSA-N,STE-UNK-a3c-1,HURJISLHCBTNPA
STE-UNK-dfade101-1,N#Cc1c[nH]nc1Cc1cccnc1,STE-UNK-dfade101-1,RTVIENMDYDLWIN-UHFFFAOYSA-N,STE-UNK-dfa-1,RTVIENMDYDLWIN
STE-UNK-dfade101-2,Cc1cc(Cc2cnccc2C)n[nH]1,STE-UNK-dfade101-2,BMHQXIZBFGEVCO-UHFFFAOYSA-N,STE-UNK-dfa-2,BMHQXIZBFGEVCO
STE-UNK-e42f3418-1,Cc1ccncc1Cc1n[nH]cc1-c1nccc(C2CC2)c1C,STE-UNK-e42f3418-1,FTCDBPYOKHGHEV-UHFFFAOYSA-N,STE-UNK-e42-1,FTCDBPYOKHGHEV
STU-CHA-07310c75-1,Cc1cccc(C2(N3CCN(C(=O)CCl)CC3)CC(C(N)=O)C2)c1,STU-CHA-07310c75-1,CSCLIJWXDHLYSM-UHFFFAOYSA-N,STU-CHA-073-1,CSCLIJWXDHLYSM
STU-CHA-09bcc2f6-1,Cc1cc2c(cc1S(N)(=O)=O)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-09bcc2f6-1,CHOFLNZWWPQIBX-UHFFFAOYSA-N,STU-CHA-09b-1,CHOFLNZWWPQIBX
STU-CHA-0be58c98-1,Cc1cccc(CN2CCN(C(=O)CCl)C[C@H]2CC(N)=O)c1,STU-CHA-0be58c98-1,NLZDROXHGOSHOK-CQSZACIVSA-N,STU-CHA-0be-1,NLZDROXHGOSHOK
STU-CHA-0f79177c-1,NS(=O)(=O)Cc1nc2cccc(CN3CCN(C(=O)CCl)CC3)c2[nH]1,STU-CHA-0f79177c-1,BQUVYULCBLHSCX-UHFFFAOYSA-N,STU-CHA-0f7-1,BQUVYULCBLHSCX
STU-CHA-128b80be-1,N#CCC(=O)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,STU-CHA-128b80be-1,KDCYWSMYTFBKNX-UHFFFAOYSA-N,STU-CHA-128-1,KDCYWSMYTFBKNX
STU-CHA-128b80be-2,C=CC(=O)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,STU-CHA-128b80be-2,KLFOFBJXDMHFQL-UHFFFAOYSA-N,STU-CHA-128-2,KLFOFBJXDMHFQL
STU-CHA-464c0256-1,NS(=O)(=O)CCNc1ncccc1CN1CCN(C(=O)CCl)CC1,STU-CHA-464c0256-1,NJWJOASQXBOCRW-UHFFFAOYSA-N,STU-CHA-464-1,NJWJOASQXBOCRW
STU-CHA-5350f95a-1,O=C1CN(C(=O)NCc2ccc(Cl)cc2CN2CCN(C(=O)CCl)CC2)CCN1,STU-CHA-5350f95a-1,GVTKLDVIIVWQKR-UHFFFAOYSA-N,STU-CHA-535-1,GVTKLDVIIVWQKR
STU-CHA-545e7bd3-1,Cc1cc(C2(N3CCN(C(=O)CCl)CC3)CC(C(N)=O)C2)cc(=O)[nH]1,STU-CHA-545e7bd3-1,VJJRACJSIDKZPH-UHFFFAOYSA-N,STU-CHA-545-1,VJJRACJSIDKZPH
STU-CHA-545e7bd3-2,Cc1cc(C2(N3CCN(C(=O)CCl)CC3)CC(C(N)=O)C2)c[nH]c1=O,STU-CHA-545e7bd3-2,HFGQOERROYQWSN-UHFFFAOYSA-N,STU-CHA-545-2,HFGQOERROYQWSN
STU-CHA-6cae54d3-1,O=C(CCl)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1,STU-CHA-6cae54d3-1,PPJDCJHMJYNHCW-UHFFFAOYSA-N,STU-CHA-6ca-1,PPJDCJHMJYNHCW
STU-CHA-6d5cfe2b-1,O=C(CCl)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1,STU-CHA-6d5cfe2b-1,SHUGOLSCZARPGC-UHFFFAOYSA-N,STU-CHA-6d5-1,SHUGOLSCZARPGC
STU-CHA-7b3b91d5-1,O=C(NCc1ccc(Cl)cc1CN1CCN(C(=O)CCl)CC1)[C@@H]1CCCOC1,STU-CHA-7b3b91d5-1,LSMNUGUNNUAPSA-MRXNPFEDSA-N,STU-CHA-7b3-1,LSMNUGUNNUAPSA
STU-CHA-7e77017b-1,CC1Cc2ccc(S(N)(=O)=O)cc2CN1CC1CCN(C(=O)CCl)CC1,STU-CHA-7e77017b-1,YEQMPAYPYNKRQU-UHFFFAOYSA-N,STU-CHA-7e7-1,YEQMPAYPYNKRQU
STU-CHA-814c6126-1,NS(=O)(=O)c1cc2c(cc1C(F)F)CCN(CC1CCN(C(=O)CCl)CC1)C2,STU-CHA-814c6126-1,ZLAOHUNHUMGHKV-UHFFFAOYSA-N,STU-CHA-814-1,ZLAOHUNHUMGHKV
STU-CHA-83dacf15-1,NS(=O)(=O)c1ccc2c(c1)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-83dacf15-1,NZJQITRTVLSFEK-UHFFFAOYSA-N,STU-CHA-83d-1,NZJQITRTVLSFEK
STU-CHA-83dacf15-2,C=CC(=O)N1CCC(CN2CCc3ccc(S(N)(=O)=O)cc3C2)CC1,STU-CHA-83dacf15-2,LFYAQNQQEZDOBH-UHFFFAOYSA-N,STU-CHA-83d-2,LFYAQNQQEZDOBH
STU-CHA-83dacf15-3,N#CCC(=O)N1CCC(CN2CCc3ccc(S(N)(=O)=O)cc3C2)CC1,STU-CHA-83dacf15-3,WQWURCCIKBVENI-UHFFFAOYSA-N,STU-CHA-83d-3,WQWURCCIKBVENI
STU-CHA-91df9a40-1,CC(NC(=O)CCl)c1cc(Cl)ccc1Oc1cccc(S(N)(=O)=O)c1,STU-CHA-91df9a40-1,PNIOCDHFFMVOCD-UHFFFAOYSA-N,STU-CHA-91d-1,PNIOCDHFFMVOCD
STU-CHA-bc0a9883-1,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cc(F)cc12,DAR-DIA-fb20be43-11,DTEOYVVQBAJXSQ-UHFFFAOYSA-N,STU-CHA-bc0-1,DTEOYVVQBAJXSQ
SUN-DEP-1496052a-1,CC1=CCC(C(C)(C)O)CC1,SUN-DEP-1496052a-1,WUOACPNHFRMFPN-UHFFFAOYSA-N,SUN-DEP-149-1,WUOACPNHFRMFPN
SUN-DEP-1496052a-2,CC1=CCC(O)(C(C)C)CC1,SUN-DEP-1496052a-2,WRYLYDPHFGVWKC-UHFFFAOYSA-N,SUN-DEP-149-2,WRYLYDPHFGVWKC
SUN-WAB-e274cdaf-1,CC(Cc1c[nH]c2ccccc12)C(=O)NCC(C)C(Cc1ccccc1)c1ccccc1,SUN-WAB-e274cdaf-1,DZDPCHYWNDJLDA-UHFFFAOYSA-N,SUN-WAB-e27-1,DZDPCHYWNDJLDA
SWA-SYN-40d44a84-1,Oc1ccccc1CN1CCN(c2nc3ccccc3[nH]2)CC1,SWA-SYN-40d44a84-1,FQZLIRMEJWDXBK-UHFFFAOYSA-N,SWA-SYN-40d-1,FQZLIRMEJWDXBK
SWA-SYN-40d44a84-2,CS(=O)(=O)Nc1ccc2[nH]c(C(=O)N3CCN(C(=O)CCl)CC3)cc2c1,SWA-SYN-40d44a84-2,GZXAFWBXYFPNDW-UHFFFAOYSA-N,SWA-SYN-40d-2,GZXAFWBXYFPNDW
SWA-SYN-40d44a84-3,O=C(Nc1ccccc1)c1cccc2[nH]c(NCc3ccccc3O)nc12,SWA-SYN-40d44a84-3,VDHYEKBMYOXJQP-UHFFFAOYSA-N,SWA-SYN-40d-3,VDHYEKBMYOXJQP
SWA-SYN-40d44a84-4,O=c1[nH]cccc1CNc1nc2ccccc2[nH]1,SWA-SYN-40d44a84-4,KELMRBIDRQKIHI-UHFFFAOYSA-N,SWA-SYN-40d-4,KELMRBIDRQKIHI
SWA-SYN-40d44a84-5,FC(F)c1ccccc1CNc1nc2ccccc2[nH]1,SWA-SYN-40d44a84-5,QZIMSYGUIFUEBW-UHFFFAOYSA-N,SWA-SYN-40d-5,QZIMSYGUIFUEBW
SWA-SYN-59528602-1,O=c1nc(Nc2cccnc2)[nH]c2ccccc12,SWA-SYN-59528602-1,JCKFAURXTVIEQR-UHFFFAOYSA-N,SWA-SYN-595-1,JCKFAURXTVIEQR
SWA-SYN-59528602-2,CN(c1cccnc1)c1ccnc(Nc2ccccc2)n1,SWA-SYN-59528602-2,JFDUTQCSKHPJSS-UHFFFAOYSA-N,SWA-SYN-595-2,JFDUTQCSKHPJSS
SWA-SYN-59528602-3,N#C/N=C(\Nc1ccccc1)Nc1cccnc1,SWA-SYN-59528602-3,PMHWHMPEEVACQW-UHFFFAOYSA-N,SWA-SYN-595-3,PMHWHMPEEVACQW
SWA-SYN-6423ea73-1,O=C(CCl)N1CCN(C(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-1,RXTOQBDZTAXFSV-UHFFFAOYSA-N,SWA-SYN-642-1,RXTOQBDZTAXFSV
SWA-SYN-6423ea73-10,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,OMEKROUKZLWXDU-UHFFFAOYSA-N,SWA-SYN-642-10,OMEKROUKZLWXDU
SWA-SYN-6423ea73-2,O=C(CCl)N1CCN(S(=O)(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-2,YWKTZMFPHVZYMY-UHFFFAOYSA-N,SWA-SYN-642-2,YWKTZMFPHVZYMY
SWA-SYN-6423ea73-3,O=C(Cn1cccn1)N1CCN(C(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-3,ZMRGPYSYLGZKPO-UHFFFAOYSA-N,SWA-SYN-642-3,ZMRGPYSYLGZKPO
SWA-SYN-6423ea73-4,O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,SWA-SYN-d2e6fa14-4,FIAGVIJCKPKHJW-UHFFFAOYSA-N,SWA-SYN-642-4,FIAGVIJCKPKHJW
SWA-SYN-6423ea73-5,CNC(=O)NS(=O)(=O)N1CCN(C(=O)CCl)CC1,SWA-SYN-d2e6fa14-5,LFNZOLYYVMQOCF-UHFFFAOYSA-N,SWA-SYN-642-5,LFNZOLYYVMQOCF
SWA-SYN-6423ea73-6,O=C(NS(=O)(=O)N1CCN(C(=O)CCl)CC1)c1ncccn1,SWA-SYN-d2e6fa14-6,HLVHRVQDTYDOOJ-UHFFFAOYSA-N,SWA-SYN-642-6,HLVHRVQDTYDOOJ
SWA-SYN-6423ea73-7,N#Cc1ccc(CNC(=O)N2CCN(C(=O)CCl)CC2)cc1,SWA-SYN-d2e6fa14-7,LGVWCPFDPCBYGX-UHFFFAOYSA-N,SWA-SYN-642-7,LGVWCPFDPCBYGX
SWA-SYN-6423ea73-8,O=C(Cn1cccn1)Nc1cccc(N2CCCS2(=O)=O)c1,SWA-SYN-d2e6fa14-8,WXVDQCXCMCWIQH-UHFFFAOYSA-N,SWA-SYN-642-8,WXVDQCXCMCWIQH
SWA-SYN-6423ea73-9,O=C(CCl)Nc1cccc(N2CCCS2(=O)=O)c1,SWA-SYN-d2e6fa14-10,IJAOLNIULQIJDI-UHFFFAOYSA-N,SWA-SYN-642-9,IJAOLNIULQIJDI
SWA-SYN-d2e6fa14-1,O=C(CCl)N1CCN(C(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-1,RXTOQBDZTAXFSV-UHFFFAOYSA-N,SWA-SYN-d2e-1,RXTOQBDZTAXFSV
SWA-SYN-d2e6fa14-10,O=C(CCl)Nc1cccc(N2CCCS2(=O)=O)c1,SWA-SYN-d2e6fa14-10,IJAOLNIULQIJDI-UHFFFAOYSA-N,SWA-SYN-d2e-10,IJAOLNIULQIJDI
SWA-SYN-d2e6fa14-2,O=C(CCl)N1CCN(S(=O)(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-2,YWKTZMFPHVZYMY-UHFFFAOYSA-N,SWA-SYN-d2e-2,YWKTZMFPHVZYMY
SWA-SYN-d2e6fa14-3,O=C(Cn1cccn1)N1CCN(C(=O)Nc2ccccc2O)CC1,SWA-SYN-d2e6fa14-3,ZMRGPYSYLGZKPO-UHFFFAOYSA-N,SWA-SYN-d2e-3,ZMRGPYSYLGZKPO
SWA-SYN-d2e6fa14-4,O=C(Cc1c[nH]c2ncccc12)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,SWA-SYN-d2e6fa14-4,FIAGVIJCKPKHJW-UHFFFAOYSA-N,SWA-SYN-d2e-4,FIAGVIJCKPKHJW
SWA-SYN-d2e6fa14-5,CNC(=O)NS(=O)(=O)N1CCN(C(=O)CCl)CC1,SWA-SYN-d2e6fa14-5,LFNZOLYYVMQOCF-UHFFFAOYSA-N,SWA-SYN-d2e-5,LFNZOLYYVMQOCF
SWA-SYN-d2e6fa14-6,O=C(NS(=O)(=O)N1CCN(C(=O)CCl)CC1)c1ncccn1,SWA-SYN-d2e6fa14-6,HLVHRVQDTYDOOJ-UHFFFAOYSA-N,SWA-SYN-d2e-6,HLVHRVQDTYDOOJ
SWA-SYN-d2e6fa14-7,N#Cc1ccc(CNC(=O)N2CCN(C(=O)CCl)CC2)cc1,SWA-SYN-d2e6fa14-7,LGVWCPFDPCBYGX-UHFFFAOYSA-N,SWA-SYN-d2e-7,LGVWCPFDPCBYGX
SWA-SYN-d2e6fa14-8,O=C(Cn1cccn1)Nc1cccc(N2CCCS2(=O)=O)c1,SWA-SYN-d2e6fa14-8,WXVDQCXCMCWIQH-UHFFFAOYSA-N,SWA-SYN-d2e-8,WXVDQCXCMCWIQH
SWA-SYN-d2e6fa14-9,O=C(Cc1c[nH]c2ncccc12)N1CCC(N2CCCS2(=O)=O)CC1,SWA-SYN-d2e6fa14-9,OMEKROUKZLWXDU-UHFFFAOYSA-N,SWA-SYN-d2e-9,OMEKROUKZLWXDU
TAM-UNI-c140e31a-1,NS(=O)(=O)c1ccc2c(c1)CN(CC(=O)Nc1cccnc1)CCC2,TAM-UNI-c140e31a-1,NUFZMUVCOMGCRL-UHFFFAOYSA-N,TAM-UNI-c14-1,NUFZMUVCOMGCRL
TAM-UNI-c140e31a-10,CS(=O)(=O)NCC(CC(=O)Nc1cccnc1)c1ccccc1,TAM-UNI-c140e31a-10,NOMYFWOCSIXXFT-UHFFFAOYSA-N,TAM-UNI-c14-10,NOMYFWOCSIXXFT
TAM-UNI-c140e31a-11,NS(=O)(=O)c1ccc2c(c1)CN(CC(=O)Nc1cccnc1)CCC2,TAM-UNI-c140e31a-11,NUFZMUVCOMGCRL-UHFFFAOYSA-N,TAM-UNI-c14-11,NUFZMUVCOMGCRL
TAM-UNI-c140e31a-12,NS(=O)(=O)c1ccc2c(c1)CCCN2CC(=O)Nc1cccnc1,TAM-UNI-c140e31a-12,MVWGSPLOOVSJNT-UHFFFAOYSA-N,TAM-UNI-c14-12,MVWGSPLOOVSJNT
TAM-UNI-c140e31a-13,NS(=O)(=O)c1ccc2c(c1)CCN(CC(=O)Nc1cccnc1)C2,TAM-UNI-c140e31a-13,XIWGVBWCWIFFIZ-UHFFFAOYSA-N,TAM-UNI-c14-13,XIWGVBWCWIFFIZ
